iter,train_l1,valid_l1,horizon_h,model,best_iter_from_curve,forced_stop_iter
1,3.94849094677917,4.485693201002402,1,lgbm_large,276,376
2,3.881815374770899,4.407591179994768,1,lgbm_large,276,376
3,3.81674595477207,4.330860691295942,1,lgbm_large,276,376
4,3.7531415747117287,4.255138646596332,1,lgbm_large,276,376
5,3.6966764797095375,4.1879223750385615,1,lgbm_large,276,376
6,3.6415692788804375,4.121898280376459,1,lgbm_large,276,376
7,3.5820005044461523,4.053179153910596,1,lgbm_large,276,376
8,3.5237438255480678,3.9856354387705815,1,lgbm_large,276,376
9,3.4724062234768787,3.9262095541867583,1,lgbm_large,276,376
10,3.416701551745508,3.8609956188409678,1,lgbm_large,276,376
11,3.367720304261952,3.8046728387647675,1,lgbm_large,276,376
12,3.314439342467849,3.7428232001840382,1,lgbm_large,276,376
13,3.262381623168788,3.6827267787843065,1,lgbm_large,276,376
14,3.21155533869821,3.622517838550549,1,lgbm_large,276,376
15,3.16205341958232,3.565057032764809,1,lgbm_large,276,376
16,3.113637124016076,3.5088710136691796,1,lgbm_large,276,376
17,3.0711022552371703,3.4599101990908308,1,lgbm_large,276,376
18,3.0247013099325346,3.4070121452977276,1,lgbm_large,276,376
19,2.979372183217809,3.3540638773347857,1,lgbm_large,276,376
20,2.935086854472172,3.3040550041549483,1,lgbm_large,276,376
21,2.891898204682207,3.255394926534258,1,lgbm_large,276,376
22,2.8499487721257104,3.2075163062408096,1,lgbm_large,276,376
23,2.8089500972774437,3.160178445077126,1,lgbm_large,276,376
24,2.7689409329189725,3.114300034009766,1,lgbm_large,276,376
25,2.729652286315074,3.069179529461684,1,lgbm_large,276,376
26,2.6954001044560836,3.0295316304474764,1,lgbm_large,276,376
27,2.6577758056345826,2.986873126388563,1,lgbm_large,276,376
28,2.6212381100586524,2.945237971063923,1,lgbm_large,276,376
29,2.58549147006573,2.905564372081953,1,lgbm_large,276,376
30,2.5505916913764484,2.865185720192152,1,lgbm_large,276,376
31,2.5165818310911416,2.8283183477846956,1,lgbm_large,276,376
32,2.4868785352092457,2.7960518811643054,1,lgbm_large,276,376
33,2.457937180052086,2.7636380454402114,1,lgbm_large,276,376
34,2.4260058005677054,2.728686270138058,1,lgbm_large,276,376
35,2.39486837244072,2.694022265785897,1,lgbm_large,276,376
36,2.364583195046812,2.6608269877470647,1,lgbm_large,276,376
37,2.3348722353598736,2.628155820506277,1,lgbm_large,276,376
38,2.3092340444655637,2.6007118625376324,1,lgbm_large,276,376
39,2.2809752220118362,2.569028038953062,1,lgbm_large,276,376
40,2.253353427277056,2.5395354352171937,1,lgbm_large,276,376
41,2.2265074469224926,2.510413134710703,1,lgbm_large,276,376
42,2.2002509232000906,2.48207011818145,1,lgbm_large,276,376
43,2.1747055171165948,2.4541433559256873,1,lgbm_large,276,376
44,2.1497872152508717,2.427534336250681,1,lgbm_large,276,376
45,2.1256590580608967,2.4016076600824268,1,lgbm_large,276,376
46,2.1021141879980605,2.3766059028001845,1,lgbm_large,276,376
47,2.07905521595125,2.3511396926464196,1,lgbm_large,276,376
48,2.056489747271249,2.326403195751105,1,lgbm_large,276,376
49,2.0347442094477355,2.3035175429685233,1,lgbm_large,276,376
50,2.0133325821178203,2.2805939419019214,1,lgbm_large,276,376
51,1.9925306194154515,2.2590264254471824,1,lgbm_large,276,376
52,1.9722126497440249,2.237272075364788,1,lgbm_large,276,376
53,1.9522995532040084,2.216223962437713,1,lgbm_large,276,376
54,1.9330031744061729,2.196186618649129,1,lgbm_large,276,376
55,1.9141969429188546,2.1757532533185158,1,lgbm_large,276,376
56,1.897873578588483,2.1594751086915385,1,lgbm_large,276,376
57,1.8799238664388922,2.140838847709152,1,lgbm_large,276,376
58,1.862435962455303,2.1228284930458776,1,lgbm_large,276,376
59,1.8454884620908663,2.104916859978891,1,lgbm_large,276,376
60,1.8288734145347634,2.0874311281078644,1,lgbm_large,276,376
61,1.8126659396471763,2.0708581747224004,1,lgbm_large,276,376
62,1.7968435401293894,2.0559062168573914,1,lgbm_large,276,376
63,1.781451065904513,2.040302541054403,1,lgbm_large,276,376
64,1.7665163851772592,2.025340925873761,1,lgbm_large,276,376
65,1.7518685832233907,2.010879194317829,1,lgbm_large,276,376
66,1.7375770058229,1.9965966963887811,1,lgbm_large,276,376
67,1.7237882583337725,1.9825478553532019,1,lgbm_large,276,376
68,1.7119275800835387,1.9714061176761313,1,lgbm_large,276,376
69,1.698733482108685,1.9582097905775928,1,lgbm_large,276,376
70,1.6859572163187118,1.9449041543419414,1,lgbm_large,276,376
71,1.6734131213775891,1.9317675462827102,1,lgbm_large,276,376
72,1.6612245561378187,1.919779239880861,1,lgbm_large,276,376
73,1.6506613636522725,1.9098181306997386,1,lgbm_large,276,376
74,1.6402478257598883,1.900916273841159,1,lgbm_large,276,376
75,1.6287813481336202,1.8904399638046663,1,lgbm_large,276,376
76,1.6176056038777984,1.8794606536693241,1,lgbm_large,276,376
77,1.606664254299526,1.8694258865624267,1,lgbm_large,276,376
78,1.596085511434775,1.8592327222531266,1,lgbm_large,276,376
79,1.5856479514359196,1.8499489270774279,1,lgbm_large,276,376
80,1.5757245096069754,1.8400245079789754,1,lgbm_large,276,376
81,1.5658892379709715,1.8312179764192487,1,lgbm_large,276,376
82,1.5564268237581123,1.821615368982894,1,lgbm_large,276,376
83,1.547022180346335,1.813874496028857,1,lgbm_large,276,376
84,1.5380637410323246,1.8056999185064924,1,lgbm_large,276,376
85,1.5293010177295834,1.7973307911469334,1,lgbm_large,276,376
86,1.5208711416483152,1.7892598323150337,1,lgbm_large,276,376
87,1.512439741440563,1.7821810900643682,1,lgbm_large,276,376
88,1.5042576616813028,1.7751340159634301,1,lgbm_large,276,376
89,1.4962214228987318,1.7683931066628924,1,lgbm_large,276,376
90,1.4885301762782657,1.7611675293595015,1,lgbm_large,276,376
91,1.4810938900130384,1.7541473864316681,1,lgbm_large,276,376
92,1.4739470246914816,1.747672512578555,1,lgbm_large,276,376
93,1.4676342257739416,1.7425430955912729,1,lgbm_large,276,376
94,1.4615475069788255,1.7374397735302547,1,lgbm_large,276,376
95,1.4556836477440687,1.7326743134953504,1,lgbm_large,276,376
96,1.4489985517660011,1.7271855263515357,1,lgbm_large,276,376
97,1.4424668518956743,1.7208201149883755,1,lgbm_large,276,376
98,1.43700819570595,1.7158461152272322,1,lgbm_large,276,376
99,1.430816577474795,1.7098786793647054,1,lgbm_large,276,376
100,1.4246313369610288,1.7046151245646974,1,lgbm_large,276,376
101,1.4185475305253152,1.6996565123605094,1,lgbm_large,276,376
102,1.4128032328416704,1.694765438769582,1,lgbm_large,276,376
103,1.4072185781942022,1.689669623270279,1,lgbm_large,276,376
104,1.4022956863902891,1.6856948015327946,1,lgbm_large,276,376
105,1.3968883139506068,1.6801781721500326,1,lgbm_large,276,376
106,1.3916411661190964,1.6763401975546957,1,lgbm_large,276,376
107,1.3864451193926188,1.67170565123791,1,lgbm_large,276,376
108,1.3814528369623638,1.6671799719880158,1,lgbm_large,276,376
109,1.3764981422063065,1.6633302595481139,1,lgbm_large,276,376
110,1.371665910483319,1.659212339825417,1,lgbm_large,276,376
111,1.3668971340393594,1.6556127140439318,1,lgbm_large,276,376
112,1.3623503600228306,1.6523490142186803,1,lgbm_large,276,376
113,1.3578764271461963,1.6487138700198505,1,lgbm_large,276,376
114,1.353498862959526,1.6457905152932961,1,lgbm_large,276,376
115,1.349258423453818,1.64247034350478,1,lgbm_large,276,376
116,1.3454636840008238,1.6400207560333022,1,lgbm_large,276,376
117,1.3414167829186279,1.6366377344451073,1,lgbm_large,276,376
118,1.3373797782493484,1.6334160596835539,1,lgbm_large,276,376
119,1.3333203632347732,1.6303501564710912,1,lgbm_large,276,376
120,1.3294584529716416,1.6272283148777573,1,lgbm_large,276,376
121,1.3258504163580502,1.6252210599022738,1,lgbm_large,276,376
122,1.3221769313015792,1.6220583390830052,1,lgbm_large,276,376
123,1.3185207979644746,1.6195629133221898,1,lgbm_large,276,376
124,1.3149184288052391,1.6166891152534064,1,lgbm_large,276,376
125,1.3115650371708134,1.6143957749025462,1,lgbm_large,276,376
126,1.3081555466909998,1.6119037620011527,1,lgbm_large,276,376
127,1.3048005285450561,1.6092831163620862,1,lgbm_large,276,376
128,1.301371723567495,1.6070460676538056,1,lgbm_large,276,376
129,1.2981901878036157,1.604462483125652,1,lgbm_large,276,376
130,1.2948962622775098,1.6023238555103276,1,lgbm_large,276,376
131,1.291823114512854,1.6002535089876013,1,lgbm_large,276,376
132,1.2887642420178407,1.5978166520590433,1,lgbm_large,276,376
133,1.2859368317964315,1.5954466277636907,1,lgbm_large,276,376
134,1.2830935352840678,1.5936255532739534,1,lgbm_large,276,376
135,1.2804111418006274,1.5917873357272254,1,lgbm_large,276,376
136,1.2777377527465061,1.5902708192359363,1,lgbm_large,276,376
137,1.2751111241729272,1.5881536406850876,1,lgbm_large,276,376
138,1.2724216562446762,1.5865505869316394,1,lgbm_large,276,376
139,1.269879658460246,1.58450905070774,1,lgbm_large,276,376
140,1.2672558758657764,1.5824180673108783,1,lgbm_large,276,376
141,1.2647849804357063,1.580317865098754,1,lgbm_large,276,376
142,1.2623267304977948,1.578096466281253,1,lgbm_large,276,376
143,1.2600407166893735,1.5760457517377258,1,lgbm_large,276,376
144,1.2577914890931754,1.574827758882629,1,lgbm_large,276,376
145,1.2554251837645964,1.5734852654739304,1,lgbm_large,276,376
146,1.253107396882216,1.5721710257434447,1,lgbm_large,276,376
147,1.2507558615177894,1.5706402016258352,1,lgbm_large,276,376
148,1.2485288200915472,1.5686101479733652,1,lgbm_large,276,376
149,1.246338368947508,1.5667678226373298,1,lgbm_large,276,376
150,1.2441371455260801,1.565305500609553,1,lgbm_large,276,376
151,1.24196878463422,1.564735083559079,1,lgbm_large,276,376
152,1.239947638821156,1.5640141680339388,1,lgbm_large,276,376
153,1.2378785832720902,1.5624679880570793,1,lgbm_large,276,376
154,1.2357634521735545,1.5609927255824563,1,lgbm_large,276,376
155,1.2337959778069902,1.560630978184646,1,lgbm_large,276,376
156,1.231799684122088,1.5596234892194059,1,lgbm_large,276,376
157,1.2298750597505683,1.5585724827557497,1,lgbm_large,276,376
158,1.2281205799559596,1.5581128620544442,1,lgbm_large,276,376
159,1.2262526914075011,1.556996321168582,1,lgbm_large,276,376
160,1.2243482135624761,1.5563729541861988,1,lgbm_large,276,376
161,1.2225334719393461,1.5555256501544825,1,lgbm_large,276,376
162,1.2207117196337625,1.5540206090805484,1,lgbm_large,276,376
163,1.218870738948632,1.552935989252369,1,lgbm_large,276,376
164,1.2171343021395902,1.551842642959809,1,lgbm_large,276,376
165,1.2152453762085174,1.5507687874124139,1,lgbm_large,276,376
166,1.2135216788803178,1.5497514348842871,1,lgbm_large,276,376
167,1.2118001329676102,1.5491498940834028,1,lgbm_large,276,376
168,1.2100229803410556,1.54873755420676,1,lgbm_large,276,376
169,1.2082293561976996,1.5486551845473606,1,lgbm_large,276,376
170,1.2066145269712074,1.5477076410169746,1,lgbm_large,276,376
171,1.205073360781162,1.547715424858121,1,lgbm_large,276,376
172,1.2034772617674045,1.5467218996744185,1,lgbm_large,276,376
173,1.2017522335397146,1.5458906598654973,1,lgbm_large,276,376
174,1.2002107990545947,1.545028726347701,1,lgbm_large,276,376
175,1.1987687064236647,1.5447293313377428,1,lgbm_large,276,376
176,1.197206399588859,1.5437920724645173,1,lgbm_large,276,376
177,1.1955475728594906,1.5432683284081847,1,lgbm_large,276,376
178,1.1941316865652671,1.5424312104344602,1,lgbm_large,276,376
179,1.192636141021392,1.5418608399206555,1,lgbm_large,276,376
180,1.1911298784862319,1.5416573130200288,1,lgbm_large,276,376
181,1.1895945947379052,1.5412418343176095,1,lgbm_large,276,376
182,1.1882778590779894,1.5407579659744808,1,lgbm_large,276,376
183,1.1868673827189498,1.540156335509409,1,lgbm_large,276,376
184,1.1853923410626952,1.53969332418598,1,lgbm_large,276,376
185,1.184085459629902,1.5391117851597464,1,lgbm_large,276,376
186,1.1828018791381136,1.5387790098578176,1,lgbm_large,276,376
187,1.1813310337382676,1.5388574682539977,1,lgbm_large,276,376
188,1.1799665909556514,1.5384270652425867,1,lgbm_large,276,376
189,1.1785932275909026,1.5379804883324197,1,lgbm_large,276,376
190,1.1773944344443517,1.53728108581088,1,lgbm_large,276,376
191,1.1760348475809694,1.5369860025362432,1,lgbm_large,276,376
192,1.174596838285777,1.5372971965850952,1,lgbm_large,276,376
193,1.1732341026197628,1.5376169755708633,1,lgbm_large,276,376
194,1.1718977873457699,1.5380050116112727,1,lgbm_large,276,376
195,1.1706944477358123,1.5384525795128874,1,lgbm_large,276,376
196,1.1694582350363056,1.5384423172742818,1,lgbm_large,276,376
197,1.1681555745346774,1.5387402781061832,1,lgbm_large,276,376
198,1.166792172279191,1.5385174750207267,1,lgbm_large,276,376
199,1.165553564528932,1.5380786809927556,1,lgbm_large,276,376
200,1.1643613547160914,1.5376654606574685,1,lgbm_large,276,376
201,1.1630956800662697,1.53751886007495,1,lgbm_large,276,376
202,1.1618684223600202,1.537608136104846,1,lgbm_large,276,376
203,1.1606216921649746,1.5374246144144568,1,lgbm_large,276,376
204,1.1594488831035779,1.5377367510335536,1,lgbm_large,276,376
205,1.158212921400873,1.5381008686094724,1,lgbm_large,276,376
206,1.1570634318903286,1.5378439298761541,1,lgbm_large,276,376
207,1.1559870955001805,1.537482820495784,1,lgbm_large,276,376
208,1.1548256160818062,1.5380170778863458,1,lgbm_large,276,376
209,1.1536909562608404,1.5376210485803254,1,lgbm_large,276,376
210,1.1525273746302722,1.5373541901621544,1,lgbm_large,276,376
211,1.1513880336382907,1.5367914232981927,1,lgbm_large,276,376
212,1.1502758900639167,1.5365079488056186,1,lgbm_large,276,376
213,1.1491753678362107,1.5361320740609286,1,lgbm_large,276,376
214,1.1480139200014594,1.5359550432198525,1,lgbm_large,276,376
215,1.1469139347553474,1.5354674680976825,1,lgbm_large,276,376
216,1.1458294547199004,1.5355140246480923,1,lgbm_large,276,376
217,1.1446070325857798,1.53567109349729,1,lgbm_large,276,376
218,1.1435877139023605,1.5355143787006782,1,lgbm_large,276,376
219,1.142618066197055,1.53513924750531,1,lgbm_large,276,376
220,1.1414531018137997,1.535623107554475,1,lgbm_large,276,376
221,1.1402489837211596,1.5353407268252885,1,lgbm_large,276,376
222,1.1390450721606717,1.5347640908734053,1,lgbm_large,276,376
223,1.1380465670606306,1.5346076440234557,1,lgbm_large,276,376
224,1.1368557236012575,1.5343992387920156,1,lgbm_large,276,376
225,1.1359342605413463,1.5342619955027026,1,lgbm_large,276,376
226,1.135023604949026,1.534121514791628,1,lgbm_large,276,376
227,1.1338750758827654,1.5337158016990746,1,lgbm_large,276,376
228,1.1327094473159411,1.5331803973910267,1,lgbm_large,276,376
229,1.131678662597969,1.5326495143445955,1,lgbm_large,276,376
230,1.1305974092130264,1.5322381111186851,1,lgbm_large,276,376
231,1.129459094186245,1.5326609098030475,1,lgbm_large,276,376
232,1.1283566439094064,1.5322055778842283,1,lgbm_large,276,376
233,1.1272498894625371,1.5319280396254735,1,lgbm_large,276,376
234,1.126054941437462,1.5317031590358652,1,lgbm_large,276,376
235,1.1249212940471878,1.5318726545092474,1,lgbm_large,276,376
236,1.123902570187719,1.5314190799559475,1,lgbm_large,276,376
237,1.1228822872494983,1.5308664643357233,1,lgbm_large,276,376
238,1.1218432479072333,1.5304270462539356,1,lgbm_large,276,376
239,1.120831017557526,1.530082401913994,1,lgbm_large,276,376
240,1.1197230277993344,1.5303535927175471,1,lgbm_large,276,376
241,1.118779425992737,1.530257991268234,1,lgbm_large,276,376
242,1.117680412927116,1.5299222043849572,1,lgbm_large,276,376
243,1.116711593645946,1.5296123320124593,1,lgbm_large,276,376
244,1.115752459794873,1.5293840551219213,1,lgbm_large,276,376
245,1.1147510247766061,1.5288038124757426,1,lgbm_large,276,376
246,1.1137289746379286,1.5285135398998382,1,lgbm_large,276,376
247,1.1127611443728307,1.5286730001118796,1,lgbm_large,276,376
248,1.111774223221356,1.5284194490438414,1,lgbm_large,276,376
249,1.1108866743949581,1.5285125937462445,1,lgbm_large,276,376
250,1.1099554313653122,1.5282556511092316,1,lgbm_large,276,376
251,1.1090455219145143,1.5277510933269365,1,lgbm_large,276,376
252,1.1080186189477923,1.5280283058763815,1,lgbm_large,276,376
253,1.1070605172312702,1.527832170104738,1,lgbm_large,276,376
254,1.1060684074855394,1.5274230237373214,1,lgbm_large,276,376
255,1.105180045522114,1.5273696567932658,1,lgbm_large,276,376
256,1.104238582263015,1.5270099841224005,1,lgbm_large,276,376
257,1.1032497400615637,1.5276396324679582,1,lgbm_large,276,376
258,1.1022908186099367,1.5272930337727169,1,lgbm_large,276,376
259,1.1014347783024752,1.5270093033548324,1,lgbm_large,276,376
260,1.100525753031683,1.5270649853114169,1,lgbm_large,276,376
261,1.099653412787641,1.5271056550918236,1,lgbm_large,276,376
262,1.0987123724384085,1.526990586381265,1,lgbm_large,276,376
263,1.0977600165467778,1.5271802009853412,1,lgbm_large,276,376
264,1.096802084423161,1.5268872328795242,1,lgbm_large,276,376
265,1.0959420734124359,1.5268711712285854,1,lgbm_large,276,376
266,1.0950817744784191,1.5268974613950221,1,lgbm_large,276,376
267,1.0941526201711047,1.52683200838619,1,lgbm_large,276,376
268,1.093366416896179,1.5269796503460888,1,lgbm_large,276,376
269,1.0926518397727965,1.5269186546221307,1,lgbm_large,276,376
270,1.0918129919950186,1.5269464009399056,1,lgbm_large,276,376
271,1.0909892901077112,1.5275003796483557,1,lgbm_large,276,376
272,1.0901702865248102,1.5272418570129547,1,lgbm_large,276,376
273,1.0894035737987033,1.5268904388761153,1,lgbm_large,276,376
274,1.088669763693705,1.5268356382625037,1,lgbm_large,276,376
275,1.0878006409243883,1.5266892248635775,1,lgbm_large,276,376
276,1.0869712753438516,1.5265599492226114,1,lgbm_large,276,376
277,1.0860071529356194,1.5270565571227865,1,lgbm_large,276,376
278,1.0853125774808248,1.5273986741764363,1,lgbm_large,276,376
279,1.084426264073864,1.5272282448590584,1,lgbm_large,276,376
280,1.0836275531083799,1.5271340239266502,1,lgbm_large,276,376
281,1.0828095769814599,1.5270448153694114,1,lgbm_large,276,376
282,1.0820726085133097,1.526792032937778,1,lgbm_large,276,376
283,1.081217423318131,1.5265775707774263,1,lgbm_large,276,376
284,1.080459073441061,1.5268072384381213,1,lgbm_large,276,376
285,1.0796258818317548,1.526919160745151,1,lgbm_large,276,376
286,1.0787815187027343,1.5268612311565253,1,lgbm_large,276,376
287,1.078053104775856,1.526989127738641,1,lgbm_large,276,376
288,1.0773166866908568,1.5272935540764088,1,lgbm_large,276,376
289,1.0765003112387568,1.5276923013942527,1,lgbm_large,276,376
290,1.0757696213145782,1.5277050661324851,1,lgbm_large,276,376
291,1.074870885891408,1.5281044476894703,1,lgbm_large,276,376
292,1.0740839292968947,1.5279647594658046,1,lgbm_large,276,376
293,1.073247441616417,1.5279908111778633,1,lgbm_large,276,376
294,1.0725021359156006,1.5279328028111365,1,lgbm_large,276,376
295,1.0716826046704249,1.5278413007245772,1,lgbm_large,276,376
296,1.070988726827621,1.5278413825982409,1,lgbm_large,276,376
297,1.070174533920961,1.527815036971072,1,lgbm_large,276,376
298,1.0694013716609807,1.5279199765429927,1,lgbm_large,276,376
299,1.068677563903863,1.5282244356314718,1,lgbm_large,276,376
300,1.067917805778659,1.5282758498971758,1,lgbm_large,276,376
301,1.0671362911174038,1.5282497353046889,1,lgbm_large,276,376
302,1.066391686813719,1.5280485724729422,1,lgbm_large,276,376
303,1.0656933422199593,1.527765552855157,1,lgbm_large,276,376
304,1.0650567911989948,1.527755109220713,1,lgbm_large,276,376
305,1.0643607491827298,1.527876897425563,1,lgbm_large,276,376
306,1.0636629088342868,1.5281534051068786,1,lgbm_large,276,376
307,1.0629307492942157,1.5279606234659953,1,lgbm_large,276,376
308,1.0622382648808093,1.5279108350494166,1,lgbm_large,276,376
309,1.0614248927044767,1.5279982054424888,1,lgbm_large,276,376
310,1.0607961466611653,1.5280360696218005,1,lgbm_large,276,376
311,1.0600924109131613,1.5281971121282933,1,lgbm_large,276,376
312,1.0593575757023526,1.5282993572064802,1,lgbm_large,276,376
313,1.058662152430757,1.5284121384052056,1,lgbm_large,276,376
314,1.0580147431300533,1.5283963031624899,1,lgbm_large,276,376
315,1.057175532423518,1.5280910968166723,1,lgbm_large,276,376
316,1.056596692790807,1.528123477818604,1,lgbm_large,276,376
317,1.0559198441730242,1.5280818115859898,1,lgbm_large,276,376
318,1.0551794710238585,1.5279104359937326,1,lgbm_large,276,376
319,1.0544872910986627,1.5277136469571968,1,lgbm_large,276,376
320,1.0537907316073676,1.5278529311632576,1,lgbm_large,276,376
321,1.05322166048626,1.5277193601200039,1,lgbm_large,276,376
322,1.0524480758257448,1.5281602723680854,1,lgbm_large,276,376
323,1.0517305290413352,1.528673420695423,1,lgbm_large,276,376
324,1.0510028419248718,1.5288404130968152,1,lgbm_large,276,376
325,1.0503323793284642,1.529428498565494,1,lgbm_large,276,376
326,1.049599538677005,1.5294881602610977,1,lgbm_large,276,376
327,1.0489452168637499,1.5296616919511006,1,lgbm_large,276,376
328,1.0483282088050616,1.529610111380417,1,lgbm_large,276,376
329,1.047701946343701,1.5299674425192795,1,lgbm_large,276,376
330,1.0471451685529178,1.5304916047420944,1,lgbm_large,276,376
331,1.0465259018849802,1.5307182889899256,1,lgbm_large,276,376
332,1.0458682023774166,1.530705449099722,1,lgbm_large,276,376
333,1.0452529108685926,1.5307363580420197,1,lgbm_large,276,376
334,1.0446885882742574,1.530932184767492,1,lgbm_large,276,376
335,1.044037216030735,1.5310932709136045,1,lgbm_large,276,376
336,1.0433014305427244,1.5312741894641881,1,lgbm_large,276,376
337,1.0427030076935435,1.5310750001240845,1,lgbm_large,276,376
338,1.0420666286834968,1.5310879494432301,1,lgbm_large,276,376
339,1.041487322064393,1.5314071581940194,1,lgbm_large,276,376
340,1.040783293437303,1.5315529721546666,1,lgbm_large,276,376
341,1.0400730993556362,1.5315725550528922,1,lgbm_large,276,376
342,1.0394963991900499,1.5317490586500582,1,lgbm_large,276,376
343,1.0389541629520356,1.5320104845376519,1,lgbm_large,276,376
344,1.0383732759118318,1.5322588178652317,1,lgbm_large,276,376
345,1.0376959858507946,1.532260144969804,1,lgbm_large,276,376
346,1.0372668920405699,1.5323798006876583,1,lgbm_large,276,376
347,1.0367504235731528,1.5327183012685694,1,lgbm_large,276,376
348,1.0360576063570497,1.5324418224316594,1,lgbm_large,276,376
349,1.0354912070737758,1.5326367069133262,1,lgbm_large,276,376
350,1.0349465632117147,1.5327015720748232,1,lgbm_large,276,376
351,1.0342957066972605,1.5326179866694494,1,lgbm_large,276,376
352,1.0337246611272795,1.5327328330666707,1,lgbm_large,276,376
353,1.0329657532769343,1.532792049119671,1,lgbm_large,276,376
354,1.0322741191275446,1.5325982183814582,1,lgbm_large,276,376
355,1.0316490242628331,1.532498419680473,1,lgbm_large,276,376
356,1.0311281273244624,1.533039600342146,1,lgbm_large,276,376
357,1.0305058677029963,1.5330674145181713,1,lgbm_large,276,376
358,1.0299328864989004,1.5329666603395926,1,lgbm_large,276,376
359,1.0292886455008283,1.5331256227752368,1,lgbm_large,276,376
360,1.0285724100505116,1.5332693020662724,1,lgbm_large,276,376
361,1.028025638760328,1.533198892465261,1,lgbm_large,276,376
362,1.0274997641085906,1.5332470190781884,1,lgbm_large,276,376
363,1.0268603248862749,1.533532533349054,1,lgbm_large,276,376
364,1.026219388545243,1.5337114707043604,1,lgbm_large,276,376
365,1.025593384536145,1.5337012529703369,1,lgbm_large,276,376
366,1.0250225163521367,1.5337723121821294,1,lgbm_large,276,376
367,1.024345977177185,1.533942231829301,1,lgbm_large,276,376
368,1.0237022414405923,1.5341693660908502,1,lgbm_large,276,376
369,1.0231243403639845,1.534169570417721,1,lgbm_large,276,376
370,1.0224933151866211,1.5339835270334536,1,lgbm_large,276,376
371,1.0219362204817477,1.5339949922544258,1,lgbm_large,276,376
372,1.0213220102344724,1.53397542087705,1,lgbm_large,276,376
373,1.0207036095572775,1.5342932666270725,1,lgbm_large,276,376
374,1.0200091739252888,1.5340615517693912,1,lgbm_large,276,376
375,1.0194618223703635,1.533739798211026,1,lgbm_large,276,376
376,1.0188652059728551,1.533893783648171,1,lgbm_large,276,376
