iter,train_l1,valid_l1,horizon_h,model,best_iter_from_curve,forced_stop_iter
1,3.9672538784288145,4.47065598412239,6,lgbm_medium,166,266
2,3.9048899287528807,4.399198261967974,6,lgbm_medium,166,266
3,3.845116199506317,4.33158417532421,6,lgbm_medium,166,266
4,3.7876369847760687,4.2668266926787055,6,lgbm_medium,166,266
5,3.736624754528433,4.208405655095011,6,lgbm_medium,166,266
6,3.687955864348566,4.154512041151104,6,lgbm_medium,166,266
7,3.637394458737777,4.0974500890626375,6,lgbm_medium,166,266
8,3.5891703145636185,4.044964259564615,6,lgbm_medium,166,266
9,3.5469676571068636,3.9985479068044656,6,lgbm_medium,166,266
10,3.5022346800407655,3.950215123322126,6,lgbm_medium,166,266
11,3.4624385092514993,3.9109346695261014,6,lgbm_medium,166,266
12,3.420852789448237,3.8683573128057254,6,lgbm_medium,166,266
13,3.3814281938005646,3.8294158657777575,6,lgbm_medium,166,266
14,3.3425807470586357,3.791700746226509,6,lgbm_medium,166,266
15,3.305408237954872,3.753771496817421,6,lgbm_medium,166,266
16,3.2703774129229153,3.718212810644933,6,lgbm_medium,166,266
17,3.239111850945033,3.6917029215052226,6,lgbm_medium,166,266
18,3.20688413569886,3.660819984468738,6,lgbm_medium,166,266
19,3.1756172882426497,3.6322242055669056,6,lgbm_medium,166,266
20,3.145257917946271,3.603056264548711,6,lgbm_medium,166,266
21,3.116173193850424,3.574614313114314,6,lgbm_medium,166,266
22,3.0884987936468993,3.5470839761093673,6,lgbm_medium,166,266
23,3.0616842139729887,3.5222737021556214,6,lgbm_medium,166,266
24,3.0356117403800282,3.4988421416504556,6,lgbm_medium,166,266
25,3.0112653327709054,3.4750955528765726,6,lgbm_medium,166,266
26,2.9897874309333567,3.4568456471545583,6,lgbm_medium,166,266
27,2.966342173444284,3.4374781266467154,6,lgbm_medium,166,266
28,2.9445096587162722,3.417047570320441,6,lgbm_medium,166,266
29,2.9232999393024537,3.397955208999278,6,lgbm_medium,166,266
30,2.9029740102085406,3.381562725835008,6,lgbm_medium,166,266
31,2.8833212896667777,3.3645582453180163,6,lgbm_medium,166,266
32,2.8664638481177245,3.34984398481095,6,lgbm_medium,166,266
33,2.8505770776340955,3.335101934072955,6,lgbm_medium,166,266
34,2.8330717765079667,3.3197238396402122,6,lgbm_medium,166,266
35,2.816590062770871,3.3049985572871683,6,lgbm_medium,166,266
36,2.8003117029912183,3.2910603088656716,6,lgbm_medium,166,266
37,2.7848924461552897,3.278742286487084,6,lgbm_medium,166,266
38,2.770462341707545,3.2672740237827402,6,lgbm_medium,166,266
39,2.7563957760634747,3.2540058088372183,6,lgbm_medium,166,266
40,2.7430703304920256,3.242392508256454,6,lgbm_medium,166,266
41,2.730051200592521,3.2317790389042025,6,lgbm_medium,166,266
42,2.717100342125246,3.22078230742748,6,lgbm_medium,166,266
43,2.704608034551892,3.2106063679561205,6,lgbm_medium,166,266
44,2.6917996575899528,3.2030258702219823,6,lgbm_medium,166,266
45,2.6804911306709585,3.194342300796772,6,lgbm_medium,166,266
46,2.6685918508149817,3.1842136201350337,6,lgbm_medium,166,266
47,2.657874476571941,3.1775076983083883,6,lgbm_medium,166,266
48,2.647376276251799,3.169965247835046,6,lgbm_medium,166,266
49,2.6375792861353835,3.161713389154806,6,lgbm_medium,166,266
50,2.6279044671511564,3.154525664588477,6,lgbm_medium,166,266
51,2.6182845193370947,3.1485056398531026,6,lgbm_medium,166,266
52,2.608793582019142,3.139461148253981,6,lgbm_medium,166,266
53,2.6000330017074407,3.1314176787147487,6,lgbm_medium,166,266
54,2.591320382066497,3.126393810759504,6,lgbm_medium,166,266
55,2.583239919142909,3.120864997297163,6,lgbm_medium,166,266
56,2.5758455915397858,3.116320035252086,6,lgbm_medium,166,266
57,2.56857129654626,3.109538290899492,6,lgbm_medium,166,266
58,2.5606752140583775,3.104633577501156,6,lgbm_medium,166,266
59,2.5529633778876093,3.099959263256291,6,lgbm_medium,166,266
60,2.5461072878537236,3.0974598208861903,6,lgbm_medium,166,266
61,2.539089896692527,3.093686943140929,6,lgbm_medium,166,266
62,2.531666687620561,3.0905512724461643,6,lgbm_medium,166,266
63,2.5251062464848952,3.08628921731267,6,lgbm_medium,166,266
64,2.518752359864986,3.082731818769407,6,lgbm_medium,166,266
65,2.5122979850429283,3.078901759118139,6,lgbm_medium,166,266
66,2.5062235991391617,3.07745421707969,6,lgbm_medium,166,266
67,2.5003211626133868,3.0726407899700834,6,lgbm_medium,166,266
68,2.494464555710389,3.0709223116851376,6,lgbm_medium,166,266
69,2.488688359356876,3.067832015203623,6,lgbm_medium,166,266
70,2.482901111156499,3.06370579880201,6,lgbm_medium,166,266
71,2.4772616781168137,3.0597613207537226,6,lgbm_medium,166,266
72,2.471972035015178,3.0565331666838413,6,lgbm_medium,166,266
73,2.4668666624047093,3.054820733714361,6,lgbm_medium,166,266
74,2.4617645366899477,3.0508874150708,6,lgbm_medium,166,266
75,2.457039742594192,3.0483564010437436,6,lgbm_medium,166,266
76,2.452561967778508,3.0467980967301203,6,lgbm_medium,166,266
77,2.44771400222843,3.0447724518721078,6,lgbm_medium,166,266
78,2.442652736474392,3.044098743371385,6,lgbm_medium,166,266
79,2.4377441617388143,3.0412410300853874,6,lgbm_medium,166,266
80,2.4329174712634227,3.039294118977954,6,lgbm_medium,166,266
81,2.428190075533983,3.0366874716055103,6,lgbm_medium,166,266
82,2.4241072332093947,3.0355938045238378,6,lgbm_medium,166,266
83,2.419820781131091,3.034090870594969,6,lgbm_medium,166,266
84,2.4155707708852288,3.031816102395568,6,lgbm_medium,166,266
85,2.4116861167298436,3.0305781256034776,6,lgbm_medium,166,266
86,2.407550979554938,3.029908539092486,6,lgbm_medium,166,266
87,2.4033514017978814,3.0290904427143377,6,lgbm_medium,166,266
88,2.3993008353642864,3.0280713004161472,6,lgbm_medium,166,266
89,2.394804196010569,3.0261789666201295,6,lgbm_medium,166,266
90,2.390960696338251,3.0244480263817652,6,lgbm_medium,166,266
91,2.3865842917672198,3.0250834264694753,6,lgbm_medium,166,266
92,2.3826085096234704,3.0242109921142224,6,lgbm_medium,166,266
93,2.3782708552984477,3.023280421386035,6,lgbm_medium,166,266
94,2.3743330106388685,3.022981930770115,6,lgbm_medium,166,266
95,2.3703976371277573,3.0222825725042872,6,lgbm_medium,166,266
96,2.3661210942457807,3.0225282996959977,6,lgbm_medium,166,266
97,2.3621261960463342,3.021650740441932,6,lgbm_medium,166,266
98,2.3587063455192028,3.0210243540982273,6,lgbm_medium,166,266
99,2.354579619649203,3.020073295766455,6,lgbm_medium,166,266
100,2.3514210207137154,3.0191930530975886,6,lgbm_medium,166,266
101,2.347949869681859,3.0184979351840138,6,lgbm_medium,166,266
102,2.3446794078984925,3.0157803011348814,6,lgbm_medium,166,266
103,2.3408055990955186,3.0144263832448286,6,lgbm_medium,166,266
104,2.3373029995241668,3.0141502810474394,6,lgbm_medium,166,266
105,2.334239504193525,3.0129994485140874,6,lgbm_medium,166,266
106,2.3312536410620597,3.012041317480555,6,lgbm_medium,166,266
107,2.328190122231437,3.0106886461577362,6,lgbm_medium,166,266
108,2.324927484928935,3.01024150113384,6,lgbm_medium,166,266
109,2.321756775598387,3.011246305390552,6,lgbm_medium,166,266
110,2.318250745707639,3.0114222049132002,6,lgbm_medium,166,266
111,2.3156789081343683,3.011043033657233,6,lgbm_medium,166,266
112,2.3127932372489273,3.0126107808349687,6,lgbm_medium,166,266
113,2.3100604208870807,3.012739171270951,6,lgbm_medium,166,266
114,2.306729412703398,3.0134775793106003,6,lgbm_medium,166,266
115,2.3038631511406864,3.0129370763032775,6,lgbm_medium,166,266
116,2.3008680892429694,3.014972219694618,6,lgbm_medium,166,266
117,2.298234533740725,3.0180724144669737,6,lgbm_medium,166,266
118,2.295487001239326,3.0170345585747262,6,lgbm_medium,166,266
119,2.2926802527343586,3.0180352193509177,6,lgbm_medium,166,266
120,2.2896209100775673,3.0177551586955875,6,lgbm_medium,166,266
121,2.287137492260892,3.0185586776102724,6,lgbm_medium,166,266
122,2.2837911856076247,3.017736255766605,6,lgbm_medium,166,266
123,2.2809536497611074,3.0165332829033455,6,lgbm_medium,166,266
124,2.2779904821002646,3.016329689989108,6,lgbm_medium,166,266
125,2.275223960331737,3.015985842628774,6,lgbm_medium,166,266
126,2.272966576890546,3.016035985100433,6,lgbm_medium,166,266
127,2.2696607482303515,3.015283704564028,6,lgbm_medium,166,266
128,2.2670932709498337,3.0166701749708755,6,lgbm_medium,166,266
129,2.264478123987719,3.015787537721294,6,lgbm_medium,166,266
130,2.261134415499759,3.0148853710907586,6,lgbm_medium,166,266
131,2.258809896811545,3.0153152616881345,6,lgbm_medium,166,266
132,2.255999054178972,3.0157930757402305,6,lgbm_medium,166,266
133,2.2528026467665443,3.0174085373328645,6,lgbm_medium,166,266
134,2.2503895297074408,3.017466163322053,6,lgbm_medium,166,266
135,2.2478271506502043,3.018068100786731,6,lgbm_medium,166,266
136,2.245512668616069,3.017617887604832,6,lgbm_medium,166,266
137,2.2430380822912555,3.016875871549631,6,lgbm_medium,166,266
138,2.240713381280855,3.015983306990517,6,lgbm_medium,166,266
139,2.237727518064256,3.015956114713308,6,lgbm_medium,166,266
140,2.235271071545592,3.01552784305238,6,lgbm_medium,166,266
141,2.232170757660456,3.0146087852583707,6,lgbm_medium,166,266
142,2.229755184108982,3.014232999113117,6,lgbm_medium,166,266
143,2.2274026141720853,3.013519168716933,6,lgbm_medium,166,266
144,2.22514465661277,3.013684452301723,6,lgbm_medium,166,266
145,2.2227814913691013,3.012115241059303,6,lgbm_medium,166,266
146,2.219815557283056,3.010528948153444,6,lgbm_medium,166,266
147,2.2181186651499307,3.011251822864145,6,lgbm_medium,166,266
