iter,train_l1,valid_l1,horizon_h,model,best_iter_from_curve,forced_stop_iter
1,3.915086152833957,4.446011739444431,1,lgbm_medium,195,295
2,3.817024398152438,4.329430181637324,1,lgbm_medium,195,295
3,3.722223334576372,4.216502788885746,1,lgbm_medium,195,295
4,3.6308781613862027,4.107246833769665,1,lgbm_medium,195,295
5,3.5512749006509026,4.013267871594635,1,lgbm_medium,195,295
6,3.474553234457619,3.921831194498595,1,lgbm_medium,195,295
7,3.391797357173893,3.824797581351078,1,lgbm_medium,195,295
8,3.311961493885944,3.7304428362453135,1,lgbm_medium,195,295
9,3.2431879888875415,3.6499736857523217,1,lgbm_medium,195,295
10,3.1685239428027976,3.563364785342666,1,lgbm_medium,195,295
11,3.104498127316546,3.489701222804926,1,lgbm_medium,195,295
12,3.034563479201248,3.4083814365667613,1,lgbm_medium,195,295
13,2.9672254593423073,3.3295602319596362,1,lgbm_medium,195,295
14,2.902261768043339,3.2547530492877104,1,lgbm_medium,195,295
15,2.8401168769422376,3.1827344553936174,1,lgbm_medium,195,295
16,2.780172547861981,3.113323110455247,1,lgbm_medium,195,295
17,2.729065861056879,3.0558704812130246,1,lgbm_medium,195,295
18,2.6728811255016116,2.9910281185677756,1,lgbm_medium,195,295
19,2.618968165295649,2.927338142202227,1,lgbm_medium,195,295
20,2.566896657407027,2.8678889481701964,1,lgbm_medium,195,295
21,2.5167726069417706,2.8099883305320987,1,lgbm_medium,195,295
22,2.468791899748929,2.755283655878255,1,lgbm_medium,195,295
23,2.4225846902736103,2.702931370952315,1,lgbm_medium,195,295
24,2.3780817686509037,2.651666886072447,1,lgbm_medium,195,295
25,2.3350111548006582,2.6028859792001455,1,lgbm_medium,195,295
26,2.2989718743797276,2.5617217885797925,1,lgbm_medium,195,295
27,2.259064933508484,2.5162730362436916,1,lgbm_medium,195,295
28,2.220748001790468,2.472928269968563,1,lgbm_medium,195,295
29,2.183534488622226,2.430801478376404,1,lgbm_medium,195,295
30,2.14789092549829,2.3897377961377164,1,lgbm_medium,195,295
31,2.113615918401567,2.3515153602853043,1,lgbm_medium,195,295
32,2.0853406920507753,2.320179863569262,1,lgbm_medium,195,295
33,2.0580089775294237,2.2905080029382487,1,lgbm_medium,195,295
34,2.027029968480225,2.25570038082416,1,lgbm_medium,195,295
35,1.9974932905331224,2.222540407222039,1,lgbm_medium,195,295
36,1.969071683365849,2.190743394784632,1,lgbm_medium,195,295
37,1.9417009255411661,2.1602492022837576,1,lgbm_medium,195,295
38,1.919522196427915,2.1365117959326567,1,lgbm_medium,195,295
39,1.8940442310245744,2.108967410414056,1,lgbm_medium,195,295
40,1.8695379800025353,2.0826893906860047,1,lgbm_medium,195,295
41,1.8463117615151852,2.0577386816378773,1,lgbm_medium,195,295
42,1.823849908605807,2.033577005864929,1,lgbm_medium,195,295
43,1.802495768864873,2.010230481944276,1,lgbm_medium,195,295
44,1.781878353998028,1.988868750183653,1,lgbm_medium,195,295
45,1.7625883273933256,1.9676698555735268,1,lgbm_medium,195,295
46,1.7436169650972435,1.9463049109846795,1,lgbm_medium,195,295
47,1.7254028330654034,1.9271674289300609,1,lgbm_medium,195,295
48,1.7079537991342029,1.908797036432838,1,lgbm_medium,195,295
49,1.6914033373257091,1.8911769101424196,1,lgbm_medium,195,295
50,1.6755162675471607,1.875021861973731,1,lgbm_medium,195,295
51,1.660408374861747,1.859328888633105,1,lgbm_medium,195,295
52,1.645734435750605,1.8443779259688942,1,lgbm_medium,195,295
53,1.6315624591379754,1.8297643009201063,1,lgbm_medium,195,295
54,1.6181512307717258,1.816137350838815,1,lgbm_medium,195,295
55,1.6052310314412277,1.8025941628023001,1,lgbm_medium,195,295
56,1.5947922056176602,1.7927009248495915,1,lgbm_medium,195,295
57,1.5828801748208454,1.7809553750487748,1,lgbm_medium,195,295
58,1.5714738530015027,1.7688627773957892,1,lgbm_medium,195,295
59,1.5605526032746972,1.7574223168774028,1,lgbm_medium,195,295
60,1.549846317854286,1.7466232677176652,1,lgbm_medium,195,295
61,1.53960692715817,1.7363985916929974,1,lgbm_medium,195,295
62,1.5297514276544202,1.7263573733298265,1,lgbm_medium,195,295
63,1.520541199889822,1.7167357976216582,1,lgbm_medium,195,295
64,1.5116207942711148,1.7079955832692946,1,lgbm_medium,195,295
65,1.5031216788326065,1.6989895214678177,1,lgbm_medium,195,295
66,1.4949461898421814,1.6910390266655384,1,lgbm_medium,195,295
67,1.4872002358387986,1.6837865193893977,1,lgbm_medium,195,295
68,1.4807383810898422,1.6773870474252814,1,lgbm_medium,195,295
69,1.4734678697007144,1.6701395644344375,1,lgbm_medium,195,295
70,1.4665601242187347,1.6638407689393295,1,lgbm_medium,195,295
71,1.4596506837530308,1.6574728473588631,1,lgbm_medium,195,295
72,1.452618949110719,1.6507218029979078,1,lgbm_medium,195,295
73,1.4475306065361346,1.6457056457380679,1,lgbm_medium,195,295
