iter,train_l1,valid_l1,horizon_h,model,best_iter_from_curve,forced_stop_iter
1,4.065358868404537,4.406778739863469,72,lgbm_small,1,101
2,4.0457835117657295,4.422230833222969,72,lgbm_small,1,101
3,4.020794919631126,4.426604453220871,72,lgbm_small,1,101
4,3.9961627123983874,4.4375425041644885,72,lgbm_small,1,101
5,3.9707373311778764,4.452296133083154,72,lgbm_small,1,101
6,3.9551658744147424,4.4697278653383075,72,lgbm_small,1,101
7,3.9338804099181957,4.4890714363832975,72,lgbm_small,1,101
8,3.9145832595603935,4.510782536504816,72,lgbm_small,1,101
9,3.898722262647803,4.524255332449091,72,lgbm_small,1,101
10,3.8803010668185647,4.5360845966632235,72,lgbm_small,1,101
11,3.8610000112803844,4.555722604419187,72,lgbm_small,1,101
12,3.8526854894907507,4.571634156631424,72,lgbm_small,1,101
13,3.8383613498760516,4.578704439629725,72,lgbm_small,1,101
14,3.8219349953405786,4.585103296382469,72,lgbm_small,1,101
15,3.804753652953399,4.5923193927938675,72,lgbm_small,1,101
16,3.7878897829616007,4.6114923289007965,72,lgbm_small,1,101
17,3.7764018385425095,4.625336754437591,72,lgbm_small,1,101
18,3.7617897352641188,4.633656251578086,72,lgbm_small,1,101
19,3.751296201067376,4.64051536008411,72,lgbm_small,1,101
20,3.740512236892791,4.659545529501571,72,lgbm_small,1,101
21,3.7294264592918442,4.666617795169299,72,lgbm_small,1,101
22,3.7198244876586757,4.6673965913129996,72,lgbm_small,1,101
23,3.7115341222544274,4.669582709155537,72,lgbm_small,1,101
24,3.70277877395532,4.683521123232213,72,lgbm_small,1,101
25,3.6951448476789603,4.686184129540984,72,lgbm_small,1,101
26,3.6876473446517855,4.692176863313921,72,lgbm_small,1,101
27,3.681575986431161,4.696113189957973,72,lgbm_small,1,101
28,3.669292118692371,4.698012859968451,72,lgbm_small,1,101
29,3.6587822676396025,4.69809673721774,72,lgbm_small,1,101
30,3.6490907706818456,4.707797701058017,72,lgbm_small,1,101
31,3.6396094309551916,4.712704756671056,72,lgbm_small,1,101
32,3.632983732109572,4.731733055287958,72,lgbm_small,1,101
33,3.6275344130528038,4.734943696615676,72,lgbm_small,1,101
34,3.6200197633394477,4.743979588126461,72,lgbm_small,1,101
35,3.6136570940529715,4.750556957588029,72,lgbm_small,1,101
36,3.6054300911041404,4.753487757728507,72,lgbm_small,1,101
37,3.5961161309557554,4.753527703546877,72,lgbm_small,1,101
38,3.5878878699130947,4.7527240957410175,72,lgbm_small,1,101
39,3.5822596284182695,4.752813674765755,72,lgbm_small,1,101
40,3.575105959056811,4.753293414291334,72,lgbm_small,1,101
41,3.568290467965715,4.753982926990203,72,lgbm_small,1,101
42,3.563792462548094,4.753712074022162,72,lgbm_small,1,101
43,3.555639313332203,4.7527229128585144,72,lgbm_small,1,101
44,3.551281855521563,4.756085391910421,72,lgbm_small,1,101
45,3.5443427903276694,4.756814280084672,72,lgbm_small,1,101
46,3.53975901541963,4.7631968469925186,72,lgbm_small,1,101
47,3.5337494399833065,4.763430848458056,72,lgbm_small,1,101
48,3.529342368926032,4.7692050234155445,72,lgbm_small,1,101
49,3.521335644531042,4.767500155511105,72,lgbm_small,1,101
50,3.5163395462695606,4.770051490685779,72,lgbm_small,1,101
51,3.51121701224235,4.769416451625896,72,lgbm_small,1,101
52,3.5068503281541212,4.772843955744671,72,lgbm_small,1,101
53,3.502558037169835,4.7742705289765945,72,lgbm_small,1,101
54,3.497091234470932,4.778825029903937,72,lgbm_small,1,101
55,3.4920041719631483,4.777253918082849,72,lgbm_small,1,101
56,3.4828305143615914,4.775674270690996,72,lgbm_small,1,101
57,3.4788824827223648,4.775569675320079,72,lgbm_small,1,101
58,3.473998165341416,4.785044599373857,72,lgbm_small,1,101
59,3.469088983883795,4.784322753206805,72,lgbm_small,1,101
60,3.4638153018731415,4.779844224244295,72,lgbm_small,1,101
61,3.4575655353256987,4.778821049578582,72,lgbm_small,1,101
62,3.4490380017387645,4.767431537862711,72,lgbm_small,1,101
63,3.441905326812902,4.762859161744094,72,lgbm_small,1,101
64,3.4362807860117806,4.7622093905418055,72,lgbm_small,1,101
65,3.43239046564671,4.7678050243166465,72,lgbm_small,1,101
66,3.427686858038006,4.768434657832013,72,lgbm_small,1,101
67,3.4225176243781985,4.768525111219096,72,lgbm_small,1,101
68,3.416967776296888,4.7648572007532355,72,lgbm_small,1,101
69,3.412253007331595,4.774056383326129,72,lgbm_small,1,101
70,3.406819901394066,4.776630388482041,72,lgbm_small,1,101
71,3.401072858809834,4.773061911857261,72,lgbm_small,1,101
72,3.3976405520085082,4.774527103727897,72,lgbm_small,1,101
73,3.390193633986227,4.776640869127734,72,lgbm_small,1,101
74,3.3852104773827616,4.775874517541058,72,lgbm_small,1,101
75,3.380428604884124,4.77391793351366,72,lgbm_small,1,101
76,3.3766789341952594,4.776315502296079,72,lgbm_small,1,101
77,3.3720009310409518,4.775158099051318,72,lgbm_small,1,101
78,3.3666868239940397,4.769492929535734,72,lgbm_small,1,101
79,3.362328589662058,4.774969651562405,72,lgbm_small,1,101
80,3.358190004770978,4.776480727682839,72,lgbm_small,1,101
81,3.354036572327987,4.777371879752759,72,lgbm_small,1,101
82,3.3491749837499585,4.784366531604971,72,lgbm_small,1,101
83,3.3447428801837735,4.782855202175427,72,lgbm_small,1,101
84,3.341202467095763,4.783760637899031,72,lgbm_small,1,101
85,3.3363385473907283,4.781401462218048,72,lgbm_small,1,101
86,3.33135944268489,4.779086357987038,72,lgbm_small,1,101
