iter,train_l1,valid_l1,horizon_h,model,best_iter_from_curve,forced_stop_iter
1,3.9271978995208694,4.419727370178659,6,lgbm_small,76,176
2,3.829592801820714,4.300197683313517,6,lgbm_small,76,176
3,3.7387701251181995,4.192766080198863,6,lgbm_small,76,176
4,3.6609198477812432,4.101227183311368,6,lgbm_small,76,176
5,3.588710892696383,4.02110062620134,6,lgbm_small,76,176
6,3.5228567301252918,3.9524619023854117,6,lgbm_small,76,176
7,3.4555378350574646,3.884456520467833,6,lgbm_small,76,176
8,3.392872919439816,3.8236033261553937,6,lgbm_small,76,176
9,3.3395557196176195,3.7692329090074423,6,lgbm_small,76,176
10,3.2854073478692705,3.7165290678124414,6,lgbm_small,76,176
11,3.2390512111740195,3.6733679219819306,6,lgbm_small,76,176
12,3.1911382719811594,3.623711054722417,6,lgbm_small,76,176
13,3.1472803083241034,3.579779911345349,6,lgbm_small,76,176
14,3.1051248594638787,3.5352567655747476,6,lgbm_small,76,176
15,3.0659095583721463,3.4981668200714693,6,lgbm_small,76,176
16,3.029392182083505,3.462146687647969,6,lgbm_small,76,176
17,2.9997349369196007,3.437015363784997,6,lgbm_small,76,176
18,2.968580057584631,3.412213800234563,6,lgbm_small,76,176
19,2.9396611126721908,3.3855074037051645,6,lgbm_small,76,176
20,2.9130862614181163,3.3608282356579435,6,lgbm_small,76,176
21,2.8875611213037344,3.3368407515593885,6,lgbm_small,76,176
22,2.864036033830734,3.3122913784160573,6,lgbm_small,76,176
23,2.8421605909942613,3.295648764969937,6,lgbm_small,76,176
24,2.8220880771853953,3.27905481685628,6,lgbm_small,76,176
25,2.802469025691152,3.257753020541201,6,lgbm_small,76,176
26,2.7857314233918453,3.2443697767975666,6,lgbm_small,76,176
27,2.769266307336421,3.2287292585591714,6,lgbm_small,76,176
28,2.753472033564277,3.2145452805011017,6,lgbm_small,76,176
29,2.738630995655547,3.198981565193308,6,lgbm_small,76,176
30,2.7256820812409863,3.1862911295643284,6,lgbm_small,76,176
31,2.7130641940078375,3.1748699574826795,6,lgbm_small,76,176
32,2.702161801402609,3.167162116893312,6,lgbm_small,76,176
33,2.6924862673519794,3.1589118621566055,6,lgbm_small,76,176
34,2.6814678296629313,3.1455518080959193,6,lgbm_small,76,176
35,2.6715945299278463,3.1346807091733027,6,lgbm_small,76,176
36,2.6610346583619493,3.1211496429998538,6,lgbm_small,76,176
37,2.6521595557645017,3.1121780639766032,6,lgbm_small,76,176
38,2.6438676395340432,3.103814211443241,6,lgbm_small,76,176
39,2.635834277721256,3.0958602466374034,6,lgbm_small,76,176
40,2.627052027750455,3.0915120356298202,6,lgbm_small,76,176
41,2.6187479897701125,3.08383493261164,6,lgbm_small,76,176
42,2.611018651774933,3.0774338179583203,6,lgbm_small,76,176
43,2.6038598161714916,3.0731712670867775,6,lgbm_small,76,176
44,2.59667834370305,3.0671300223513156,6,lgbm_small,76,176
45,2.5908946150276453,3.0622994179056784,6,lgbm_small,76,176
46,2.584867226333275,3.0568945839334245,6,lgbm_small,76,176
47,2.5786096836374472,3.0527959154754805,6,lgbm_small,76,176
48,2.57295132236,3.048841953811211,6,lgbm_small,76,176
49,2.5677222035782794,3.0449830377370333,6,lgbm_small,76,176
50,2.5624209724542952,3.041317617556962,6,lgbm_small,76,176
51,2.55689658797311,3.037689012308481,6,lgbm_small,76,176
52,2.552400498208327,3.0347366382812146,6,lgbm_small,76,176
53,2.548361436130773,3.033551499733566,6,lgbm_small,76,176
54,2.544267428423124,3.0301483210071307,6,lgbm_small,76,176
55,2.5391519091894716,3.028686989162402,6,lgbm_small,76,176
56,2.5351841374570245,3.028874470792318,6,lgbm_small,76,176
57,2.530650116340834,3.0261222591841,6,lgbm_small,76,176
58,2.5267533093564003,3.0246739542183203,6,lgbm_small,76,176
59,2.522203202968641,3.024306996213188,6,lgbm_small,76,176
60,2.5188200513854433,3.0237820484722877,6,lgbm_small,76,176
61,2.5153216532061147,3.0222851405732865,6,lgbm_small,76,176
62,2.510849274516137,3.0184623707369025,6,lgbm_small,76,176
63,2.507205366856497,3.0164542583552008,6,lgbm_small,76,176
64,2.5028410188646144,3.013174689119088,6,lgbm_small,76,176
65,2.49871245852619,3.011968067027288,6,lgbm_small,76,176
66,2.4951350316479526,3.01089130816282,6,lgbm_small,76,176
67,2.491256396007809,3.007653913956352,6,lgbm_small,76,176
68,2.4877793437730915,3.0034306651307756,6,lgbm_small,76,176
69,2.4840833914648064,3.000864980542199,6,lgbm_small,76,176
70,2.4813172906775534,2.9980465032003245,6,lgbm_small,76,176
71,2.477583916141133,2.9959363622202337,6,lgbm_small,76,176
72,2.474983813157116,2.993824749044134,6,lgbm_small,76,176
73,2.4711462898752172,2.9940040865898987,6,lgbm_small,76,176
74,2.4685204406429957,2.9918656258313083,6,lgbm_small,76,176
75,2.4653073635013563,2.990147239954624,6,lgbm_small,76,176
76,2.4621249583582747,2.9899154915027957,6,lgbm_small,76,176
77,2.4592674023642895,2.993184827040772,6,lgbm_small,76,176
78,2.4570788868745477,2.991485974281687,6,lgbm_small,76,176
79,2.4536511737369886,2.9907256953411685,6,lgbm_small,76,176
80,2.451439851578804,2.993329512359129,6,lgbm_small,76,176
81,2.449178792992458,2.9910088880416565,6,lgbm_small,76,176
82,2.4469698498711563,2.9909293623031132,6,lgbm_small,76,176
83,2.444595011307452,2.992199976268872,6,lgbm_small,76,176
84,2.4420990789153674,2.992695393454411,6,lgbm_small,76,176
85,2.439096355453301,2.991090163740335,6,lgbm_small,76,176
86,2.436750852361379,2.9936839099820722,6,lgbm_small,76,176
87,2.434101589717161,2.993351443891042,6,lgbm_small,76,176
88,2.4317489570114486,2.995265494011606,6,lgbm_small,76,176
89,2.429697679138432,2.993438134977631,6,lgbm_small,76,176
90,2.4273957775755743,2.990654318079734,6,lgbm_small,76,176
91,2.4244711956334437,2.9909936105699817,6,lgbm_small,76,176
92,2.422503036763703,2.9900719561103513,6,lgbm_small,76,176
93,2.419728619604562,2.992506808556964,6,lgbm_small,76,176
94,2.41777606913566,2.9931007730396915,6,lgbm_small,76,176
95,2.4156965399795687,2.9947120989769704,6,lgbm_small,76,176
96,2.4136504786909523,2.9967553439120906,6,lgbm_small,76,176
97,2.412126995641101,2.996677462312837,6,lgbm_small,76,176
98,2.4104528810643444,2.997198667943307,6,lgbm_small,76,176
99,2.408973635263319,2.9970360889778207,6,lgbm_small,76,176
100,2.407177249799708,2.998359523779264,6,lgbm_small,76,176
101,2.405193012815887,2.998250000928828,6,lgbm_small,76,176
102,2.4027751420765906,3.0006075460048756,6,lgbm_small,76,176
103,2.400884670459036,3.0000212481412167,6,lgbm_small,76,176
104,2.3994777520992057,3.0004112459846897,6,lgbm_small,76,176
105,2.397311626958434,2.9976232537322427,6,lgbm_small,76,176
106,2.3958788394892205,2.996921859288772,6,lgbm_small,76,176
107,2.3942720503953687,2.996691849044788,6,lgbm_small,76,176
108,2.3919528325152983,2.9977992050291395,6,lgbm_small,76,176
109,2.390020193734243,2.9957620060427,6,lgbm_small,76,176
110,2.3875415977425547,2.9960581268272968,6,lgbm_small,76,176
111,2.3859264344020787,2.99505005099644,6,lgbm_small,76,176
112,2.3842529215647352,2.994749376128018,6,lgbm_small,76,176
113,2.382418062933192,2.9948859189999206,6,lgbm_small,76,176
114,2.3800148065169013,2.994525133998899,6,lgbm_small,76,176
115,2.378144092752766,2.9947761015436143,6,lgbm_small,76,176
116,2.3763155678281525,2.9950267323521502,6,lgbm_small,76,176
117,2.374494755784917,2.994460345338673,6,lgbm_small,76,176
118,2.3730358871981414,2.994004784357557,6,lgbm_small,76,176
119,2.3716309969651195,2.9965210007353824,6,lgbm_small,76,176
120,2.3694324635959774,2.995276616437359,6,lgbm_small,76,176
121,2.366750080281998,2.9953188446179975,6,lgbm_small,76,176
122,2.3652297426933018,2.998366676689053,6,lgbm_small,76,176
123,2.3639558475916878,2.9976814703760173,6,lgbm_small,76,176
124,2.362031801573903,2.9987316410908424,6,lgbm_small,76,176
125,2.360351832308044,3.00030461888848,6,lgbm_small,76,176
126,2.3583034084269077,3.0003827564510557,6,lgbm_small,76,176
127,2.3566562141493326,3.001360353972933,6,lgbm_small,76,176
128,2.3548107088022276,3.0015869306244696,6,lgbm_small,76,176
129,2.3532939329327816,3.002969637377507,6,lgbm_small,76,176
130,2.35173252099704,3.002221682274829,6,lgbm_small,76,176
131,2.3503215749717272,3.0020111475285196,6,lgbm_small,76,176
132,2.34857591235861,3.003891778745043,6,lgbm_small,76,176
133,2.3461474886710922,3.004651396168734,6,lgbm_small,76,176
134,2.3448318225848443,3.0046420976109225,6,lgbm_small,76,176
135,2.343469261232867,3.0056668434694744,6,lgbm_small,76,176
136,2.341662284218297,3.005375289035475,6,lgbm_small,76,176
137,2.3404870549907213,3.003455010239522,6,lgbm_small,76,176
138,2.3385595979664333,3.0024223176559626,6,lgbm_small,76,176
139,2.3374274974455376,3.001522324819671,6,lgbm_small,76,176
140,2.3361748005867704,3.0022636634540847,6,lgbm_small,76,176
141,2.334820327154325,3.0021620111503267,6,lgbm_small,76,176
142,2.3334005687978854,3.002229693395277,6,lgbm_small,76,176
143,2.3320706806701135,3.003065635836106,6,lgbm_small,76,176
144,2.330193006452499,3.0019965691077632,6,lgbm_small,76,176
145,2.3284175557620124,3.0022687327383926,6,lgbm_small,76,176
146,2.3269224320876782,3.0026059837434147,6,lgbm_small,76,176
