iter,train_l1,valid_l1,horizon_h,model,best_iter_from_curve,forced_stop_iter
1,4.022458915466289,4.425013429134439,24,lgbm_small,34,134
2,3.987132783567307,4.395586109297214,24,lgbm_small,34,134
3,3.951800869579818,4.373225339224865,24,lgbm_small,34,134
4,3.923218332987413,4.3498370785847085,24,lgbm_small,34,134
5,3.8946110799729894,4.33746481810891,24,lgbm_small,34,134
6,3.8708153592687347,4.331337874269204,24,lgbm_small,34,134
7,3.8471672698418766,4.316546733359781,24,lgbm_small,34,134
8,3.825366980197617,4.306540583574907,24,lgbm_small,34,134
9,3.804053294346824,4.29838181104996,24,lgbm_small,34,134
10,3.784030007155871,4.2862423422476965,24,lgbm_small,34,134
11,3.766807172146523,4.284930827672707,24,lgbm_small,34,134
12,3.7507213961319557,4.28116359248301,24,lgbm_small,34,134
13,3.732754271997721,4.273482391947525,24,lgbm_small,34,134
14,3.7150020931271803,4.268577463707155,24,lgbm_small,34,134
15,3.700416119498708,4.264221047501002,24,lgbm_small,34,134
16,3.682897698612317,4.254734816997975,24,lgbm_small,34,134
17,3.665473588240335,4.2539920649764715,24,lgbm_small,34,134
18,3.6501708061365012,4.250572014135018,24,lgbm_small,34,134
19,3.636991703644021,4.249243746468852,24,lgbm_small,34,134
20,3.6257641088753365,4.251882177113631,24,lgbm_small,34,134
21,3.6133466198729574,4.24712980853248,24,lgbm_small,34,134
22,3.600309322527379,4.244095623697257,24,lgbm_small,34,134
23,3.5903291939638726,4.240424577542941,24,lgbm_small,34,134
24,3.5788958589858386,4.240590495356136,24,lgbm_small,34,134
25,3.5696351523327317,4.242360727292601,24,lgbm_small,34,134
26,3.558988596806831,4.23373721003553,24,lgbm_small,34,134
27,3.5500385901365985,4.231690907449806,24,lgbm_small,34,134
28,3.5396801903907824,4.230948049272954,24,lgbm_small,34,134
29,3.5313321396163033,4.226965229125319,24,lgbm_small,34,134
30,3.5234777726144832,4.231476904754549,24,lgbm_small,34,134
31,3.5162345340931744,4.230728250024938,24,lgbm_small,34,134
32,3.508395693882388,4.22647052755618,24,lgbm_small,34,134
33,3.4994304164523973,4.224166467606392,24,lgbm_small,34,134
34,3.4919000296367506,4.2225614505178655,24,lgbm_small,34,134
35,3.483143211715139,4.225822770230051,24,lgbm_small,34,134
36,3.4770560923170892,4.228166417582722,24,lgbm_small,34,134
37,3.4711367952580363,4.225822656634919,24,lgbm_small,34,134
38,3.463052940840457,4.228153636510257,24,lgbm_small,34,134
39,3.455790864585594,4.227053319929066,24,lgbm_small,34,134
40,3.447983529014264,4.227998096095708,24,lgbm_small,34,134
41,3.4412753415803996,4.223231085626362,24,lgbm_small,34,134
42,3.432682970085137,4.225890645975033,24,lgbm_small,34,134
43,3.425860267813651,4.22381761851968,24,lgbm_small,34,134
44,3.4197488073973945,4.226079752905876,24,lgbm_small,34,134
45,3.412434967636648,4.2310300690534515,24,lgbm_small,34,134
46,3.4067403485719874,4.240786452786517,24,lgbm_small,34,134
47,3.4006234833967657,4.236665944111055,24,lgbm_small,34,134
48,3.3935662037165626,4.229021949219502,24,lgbm_small,34,134
49,3.3878471643709887,4.231387158502831,24,lgbm_small,34,134
50,3.383102442077745,4.230800033458134,24,lgbm_small,34,134
51,3.3769785820691607,4.225861767951799,24,lgbm_small,34,134
52,3.3721684637298495,4.224742847543343,24,lgbm_small,34,134
53,3.367644543001357,4.225338685380324,24,lgbm_small,34,134
54,3.3621818475750906,4.224027494068726,24,lgbm_small,34,134
55,3.356341428423324,4.224058255816982,24,lgbm_small,34,134
56,3.3500384445368034,4.227224757170287,24,lgbm_small,34,134
57,3.3456225508171613,4.227804604814764,24,lgbm_small,34,134
58,3.341203717635034,4.229449516656339,24,lgbm_small,34,134
59,3.335118603467758,4.232833108803125,24,lgbm_small,34,134
60,3.33204981715642,4.233915112410446,24,lgbm_small,34,134
61,3.3246624975371115,4.231245124761582,24,lgbm_small,34,134
62,3.318610505702792,4.232609281951563,24,lgbm_small,34,134
63,3.311689863898149,4.232299005491615,24,lgbm_small,34,134
64,3.3062862120345518,4.232888392838188,24,lgbm_small,34,134
65,3.3019005874341656,4.234204127457305,24,lgbm_small,34,134
66,3.297606913843382,4.237273621795361,24,lgbm_small,34,134
67,3.2907698922090725,4.2405001496825445,24,lgbm_small,34,134
68,3.287835510051771,4.2396669861284275,24,lgbm_small,34,134
69,3.2833278917643933,4.237739741981142,24,lgbm_small,34,134
70,3.278425684405114,4.233628856126052,24,lgbm_small,34,134
71,3.2740178900352457,4.230401660196598,24,lgbm_small,34,134
72,3.2711062348083777,4.23233817806953,24,lgbm_small,34,134
73,3.264391930509498,4.229966624845503,24,lgbm_small,34,134
74,3.259756176250342,4.233978534611188,24,lgbm_small,34,134
75,3.255993639894765,4.23361717090055,24,lgbm_small,34,134
76,3.2516180289183216,4.232828125794993,24,lgbm_small,34,134
77,3.2481161245661956,4.229743092457736,24,lgbm_small,34,134
78,3.245017424032331,4.230847011303984,24,lgbm_small,34,134
79,3.240215572729687,4.230025663405754,24,lgbm_small,34,134
80,3.2371259308645746,4.2286533881389845,24,lgbm_small,34,134
81,3.2331824708943153,4.229215381768812,24,lgbm_small,34,134
82,3.2299519183842578,4.227271374858366,24,lgbm_small,34,134
83,3.226518949593941,4.22640123790545,24,lgbm_small,34,134
84,3.2241237627639805,4.229774357156301,24,lgbm_small,34,134
85,3.2196725074713433,4.228984774823291,24,lgbm_small,34,134
86,3.2157723642777793,4.228900557850583,24,lgbm_small,34,134
87,3.2121111445114168,4.231830791908872,24,lgbm_small,34,134
88,3.2077812287070677,4.234765292493132,24,lgbm_small,34,134
89,3.205147567287641,4.234065687742838,24,lgbm_small,34,134
90,3.203092833186495,4.234607002668718,24,lgbm_small,34,134
91,3.1984084450534747,4.2335719729680275,24,lgbm_small,34,134
92,3.195080979844596,4.232144956373945,24,lgbm_small,34,134
93,3.1912983586093806,4.237388827787813,24,lgbm_small,34,134
94,3.1882920948436846,4.238923124914811,24,lgbm_small,34,134
95,3.1841274200994003,4.2469640091254925,24,lgbm_small,34,134
96,3.1796020460317687,4.250342305261505,24,lgbm_small,34,134
97,3.173879539838484,4.248290174936662,24,lgbm_small,34,134
98,3.169302320590181,4.245540639886208,24,lgbm_small,34,134
99,3.164345918799916,4.248745244606923,24,lgbm_small,34,134
100,3.1596770932807505,4.2489220723539365,24,lgbm_small,34,134
101,3.1572695661244574,4.253841924632833,24,lgbm_small,34,134
102,3.1539092132753037,4.254293960786412,24,lgbm_small,34,134
103,3.1525386259107617,4.256431837374252,24,lgbm_small,34,134
104,3.1494727218989818,4.257289593113018,24,lgbm_small,34,134
105,3.1465682030984077,4.259226068272114,24,lgbm_small,34,134
106,3.142351308375299,4.25627484444438,24,lgbm_small,34,134
107,3.1399636031531206,4.255549196215767,24,lgbm_small,34,134
108,3.136796624534086,4.260373176831547,24,lgbm_small,34,134
109,3.133221307909246,4.257721493843442,24,lgbm_small,34,134
110,3.1288184359122235,4.257260594831565,24,lgbm_small,34,134
111,3.1253915053915606,4.256354523737764,24,lgbm_small,34,134
112,3.1207296741382717,4.258050343845943,24,lgbm_small,34,134
113,3.1180224735837423,4.259255355751641,24,lgbm_small,34,134
114,3.113504494559352,4.251995897331239,24,lgbm_small,34,134
115,3.1108568997501473,4.253425694377739,24,lgbm_small,34,134
116,3.1080175191321593,4.2536141821021145,24,lgbm_small,34,134
117,3.1041237446770698,4.254363028991651,24,lgbm_small,34,134
118,3.101077451061749,4.253031809983344,24,lgbm_small,34,134
119,3.0986660261765975,4.253116922954286,24,lgbm_small,34,134
120,3.097190863903919,4.254185887812589,24,lgbm_small,34,134
121,3.0943064109335885,4.256469819881207,24,lgbm_small,34,134
122,3.090440662871683,4.256123634839402,24,lgbm_small,34,134
123,3.0874160945606706,4.258510553011894,24,lgbm_small,34,134
124,3.0851485860209498,4.2601931492471925,24,lgbm_small,34,134
125,3.0824138207060137,4.262724196287565,24,lgbm_small,34,134
126,3.079263305964621,4.26439185496338,24,lgbm_small,34,134
127,3.077086723829391,4.26378160424368,24,lgbm_small,34,134
128,3.0735945976926917,4.263836821068759,24,lgbm_small,34,134
129,3.0697989119858575,4.265553097659013,24,lgbm_small,34,134
130,3.0683432367767107,4.265184501995744,24,lgbm_small,34,134
131,3.0660320397359433,4.266792756262191,24,lgbm_small,34,134
132,3.0625858121095644,4.266749828828816,24,lgbm_small,34,134
133,3.0579799800111274,4.2692511910613264,24,lgbm_small,34,134
134,3.055058782217768,4.271055570024575,24,lgbm_small,34,134
135,3.053181057273084,4.2724018536651265,24,lgbm_small,34,134
136,3.050948017213891,4.272738124359782,24,lgbm_small,34,134
137,3.0485240357400207,4.274133077935108,24,lgbm_small,34,134
138,3.0465229084048993,4.276083313753363,24,lgbm_small,34,134
139,3.044423425491201,4.274973655225621,24,lgbm_small,34,134
140,3.0409121649601434,4.276457689125583,24,lgbm_small,34,134
141,3.0376060437244274,4.276241347027797,24,lgbm_small,34,134
142,3.0337665642152603,4.2750053419283,24,lgbm_small,34,134
143,3.029914461324055,4.274017331621258,24,lgbm_small,34,134
144,3.026254339500894,4.273369858009042,24,lgbm_small,34,134
145,3.0232818065841536,4.279977478690806,24,lgbm_small,34,134
146,3.0196731288282597,4.28053364084523,24,lgbm_small,34,134
